symbol,currency,categoryName,currencyProfit,quoteId,quoteIdCross,marginMode,profitMode,pipsPrecision,contractSize,exemode,time,expiration,stopsLevel,precision,swapType,stepRuleId,type,instantMaxVolume,groupName,description,longOnly,trailingEnabled,marginHedgedStrong,swapEnable,percentage,bid,ask,high,low,lotMin,lotMax,lotStep,tickSize,tickValue,swapLong,swapShort,leverage,spreadRaw,spreadTable,starting,swap_rollover3days,marginMaintenance,marginHedged,initialMargin,timeString,shortSelling,currencyPair
EWZ.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1738961987361,,0,2,2,671,70,2147483647,ETF,"iShares, DIST, USD",False,False,False,True,100.0,25.19,25.29,25.7,25.13,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.1,10.0,,0,0,0,0,Fri Feb 07 21:59:47 CET 2025,True,False
SLP.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961929231,,0,2,2,671,13,2147483647,US,Simulations Plus Inc CFD,False,False,False,True,100.0,35.79,35.99,36.07,33.07,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,30.0,0.2,20.0,,0,0,0,0,Fri Feb 07 21:58:49 CET 2025,True,False
CADJPY,CAD,FX,JPY,5,4,101,5,2,100000,1,1739143646910,,0,3,3,4,998,2147483647,Minor,Canadian Dollar to Japanese Yen currency pair,False,True,False,True,100.0,105.76,105.788,105.791,105.483,0.01,100.0,0.01,0.001,100.0,0.004261,-0.011161,3.33,0.028,2.8,,0,0,0,0,Mon Feb 10 00:27:26 CET 2025,True,True
WKP.UK_9,GBP,STC,GBP,6,15,104,6,3,1,1,1738946639468,,0,3,2,223,2434,2147483647,UK,Workspace Group PLC,True,False,False,True,100.0,4.6,4.63,4.75,4.58,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.03,30.0,,0,0,0,0,Fri Feb 07 17:43:59 CET 2025,False,False
DAI.DE_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946697743,,0,3,2,625,3154,2147483647,Germany,Daimler AG CFD,False,False,False,True,100.0,56.67,56.86,58.04,56.45,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,20.0,0.19,190.0,,0,0,0,0,Fri Feb 07 17:44:57 CET 2025,True,False
RAYS.UK,GBP,ETF,GBP,6,15,104,6,3,1,1,1738946684184,,0,3,2,226,3055,2147483647,ETFs,"Invesco, UCITS, ACC, GBP",True,False,False,True,100.0,14.518,14.572,14.682,13.574,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.054,54.0,,0,0,0,0,Fri Feb 07 17:44:44 CET 2025,False,False
HELE.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961998386,,0,2,2,671,13,2147483647,US,Helen of Troy Ltd CFD,False,False,False,True,100.0,55.99,56.3,57.11,55.44,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.31,31.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
VNTR.US_4,USD,STC,USD,6,4,103,6,2,1,1,1683921404381,,0,2,2,671,13,2147483647,US,CLOSE ONLY / Venator Materials PLC CFD,True,False,False,True,100.0,0.27,0.27,0.0,0.0,1.0,1000000.0,1.0,0.01,0.01,-0.00717,-0.00672,100.0,0.0,0.0,,0,0,0,0,Fri May 12 21:56:44 CEST 2023,False,False
NUMG.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1738961973831,,0,2,2,671,70,2147483647,ETF,"Nuveen, DIST, USD",False,False,False,True,100.0,49.16,49.4,49.72,49.09,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.24,24.0,,0,0,0,0,Fri Feb 07 21:59:33 CET 2025,True,False
HFD.UK_9,GBP,STC,GBP,6,15,104,6,3,1,1,1738946698245,,0,3,2,223,2434,2147483647,UK,Halfords Group PLC,True,False,False,True,100.0,1.418,1.448,1.442,1.404,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.03,30.0,,0,0,0,0,Fri Feb 07 17:44:58 CET 2025,False,False
MAIN.US,USD,STC,USD,6,15,104,6,2,1,1,1738961906682,,0,2,2,12,2436,2147483647,US,Main Street Capital Corp,True,False,False,True,100.0,60.95,60.99,61.14,60.65,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:58:26 CET 2025,False,False
PNN.UK_9,GBP,STC,GBP,6,15,104,6,3,1,1,1738946699244,,0,3,2,224,2434,2147483647,UK,Pennon Group PLC,True,False,False,True,100.0,4.452,4.466,4.56,4.45,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.014,14.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
RPM.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961998888,,0,2,2,12,2436,2147483647,US,RPM International Inc,True,False,False,True,100.0,121.42,121.53,123.51,121.03,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.11,11.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,False,False
VOR.US,USD,STC,USD,6,15,104,6,4,1,1,1738961959300,,0,4,2,12,2436,2147483647,US,Vor Biopharma Inc,True,False,False,True,100.0,1.41,1.42,1.52,1.38,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.01,100.0,,0,0,0,0,Fri Feb 07 21:59:19 CET 2025,False,False
ALTR.PT_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946695229,,0,3,2,624,59,2147483647,Portugal,Altri SGPS SA CFD,False,False,False,True,100.0,5.866,5.899,5.906,5.756,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,30.0,0.033,33.0,,0,0,0,0,Fri Feb 07 17:44:55 CET 2025,True,False
ATER.US,USD,STC,USD,6,15,104,6,2,1,1,1738961980847,,0,2,2,12,2436,2147483647,US,Aterian Inc,True,False,False,True,100.0,2.13,2.2,2.17,2.05,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.07,7.0,,0,0,0,0,Fri Feb 07 21:59:40 CET 2025,False,False
PPLT.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1738961965814,,0,2,2,671,70,2147483647,ETF,"abrdn, DIST, USD",True,False,False,True,100.0,89.06,89.68,90.83,88.46,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.62,62.0,,0,0,0,0,Fri Feb 07 21:59:25 CET 2025,False,False
VGUE.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,1738946691210,,0,4,2,276,3052,2147483647,ETFs,"Vanguard, UCITS, ACC, EUR",True,False,False,True,100.0,20.213,20.23,20.275,20.15,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.017,170.0,,0,0,0,0,Fri Feb 07 17:44:51 CET 2025,False,False
AHYQ.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,1738946698743,,0,4,2,276,3052,2147483647,ETFs,"Amundi, UCITS, DIST, EUR",True,False,False,True,100.0,104.385,104.465,104.955,103.38,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.08,800.0,,0,0,0,0,Fri Feb 07 17:44:58 CET 2025,False,False
AZEK.US,USD,STC,USD,6,15,104,6,2,1,1,1738961994879,,0,2,2,12,2436,2147483647,US,Azek Company Inc - class A,True,False,False,True,100.0,49.86,50.02,51.47,49.74,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.16,16.0,,0,0,0,0,Fri Feb 07 21:59:54 CET 2025,False,False
FOXA.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961998888,,0,2,2,12,2436,2147483647,US,Fox Corp - class A,True,False,False,True,100.0,52.84,52.85,53.41,52.72,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,False,False
IUCM.UK,USD,ETF,USD,6,15,104,6,3,1,1,1738946677156,,0,3,2,226,3055,2147483647,ETFs,"iShares, UCITS, ACC, USD",True,False,False,True,100.0,11.674,11.888,11.898,11.626,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.214,214.0,,0,0,0,0,Fri Feb 07 17:44:37 CET 2025,False,False
TELIA1.FI_9,EUR,STC,EUR,6,15,104,6,4,1,1,1738946398785,,0,4,2,225,2422,2147483647,Finland,Telia Co AB,True,False,False,True,100.0,2.955,2.958,2.975,2.899,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.003,30.0,,0,0,0,0,Fri Feb 07 17:39:58 CET 2025,False,False
DPW.DE_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946698243,,0,3,2,572,10,2147483647,Germany,Deutsche Post CFD,True,False,False,True,100.0,34.71,34.84,35.53,34.7,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,20.0,0.13,130.0,,0,0,0,0,Fri Feb 07 17:44:58 CET 2025,False,False
TXRH.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961994379,,0,2,2,12,2436,2147483647,US,Texas Roadhouse Inc,True,False,False,True,100.0,176.55,176.66,178.01,175.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.11,11.0,,0,0,0,0,Fri Feb 07 21:59:54 CET 2025,False,False
SW.FR_9,EUR,STC,EUR,6,15,104,6,2,1,1,1738946587227,,0,2,2,224,2423,2147483647,France,Sodexo SA,True,False,False,True,100.0,71.35,71.45,71.85,70.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.1,10.0,,0,0,0,0,Fri Feb 07 17:43:07 CET 2025,False,False
ISAG.UK,USD,ETF,USD,6,15,104,6,3,1,1,1738946478149,,0,3,2,272,3055,2147483647,ETFs,"iShares, UCITS, ACC, USD",True,False,False,True,100.0,43.78,43.92,44.05,43.36,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.14,140.0,,0,0,0,0,Fri Feb 07 17:41:18 CET 2025,False,False
VAGF.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,1738946678664,,0,4,2,276,3052,2147483647,ETFs,"Vanguard, UCITS, ACC, EUR",True,False,False,True,100.0,23.217,23.253,23.308,23.204,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.036,360.0,,0,0,0,0,Fri Feb 07 17:44:38 CET 2025,False,False
BUD.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961996382,,0,2,2,12,2436,2147483647,US,Anheuser-Busch InBev SA/NV - ADR,True,False,False,True,100.0,50.37,50.39,50.89,50.26,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:56 CET 2025,False,False
ESV.US_9,USD,STC,USD,6,15,104,6,4,1,1,0,,0,4,2,12,2436,2147483647,US,Ensco PLC - class A ,True,False,False,True,100.0,0.0,0.0,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0,0.0,,0,0,0,0,Thu Jan 01 01:00:00 CET 1970,False,False
TRCH.US,USD,STC,USD,6,15,104,6,4,1,1,1718999986979,,0,4,2,12,2436,2147483647,US,CLOSE ONLY / Torchlight Energy Resources Inc,True,False,False,True,100.0,2.88,2.91,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.03,300.0,,0,0,0,0,Fri Jun 21 21:59:46 CEST 2024,False,False
RDDT.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961997385,,0,2,2,12,2436,2147483647,US,Reddit Inc - class A,True,False,False,True,100.0,225.96,226.25,226.87,218.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.29,29.0,,0,0,0,0,Fri Feb 07 21:59:57 CET 2025,False,False
STR1.US,USD,STC,USD,6,15,104,6,2,1,1,1738961990370,,0,2,2,12,2436,2147483647,US,Sitio Royalties Corp - class A,True,False,False,True,100.0,19.57,19.59,19.83,19.5,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:50 CET 2025,False,False
XME.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1738961999388,,0,2,2,671,70,2147483647,ETF,"SPDR, DIST, USD",False,False,False,True,100.0,60.03,60.25,61.78,59.99,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.22,22.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,True,False
VRSK.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961958800,,0,2,2,12,2436,2147483647,US,Verisk Analytics Inc - class A ,True,False,False,True,100.0,294.45,294.79,296.02,276.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.34,34.0,,0,0,0,0,Fri Feb 07 21:59:18 CET 2025,False,False
DDD.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961614002,,0,2,2,12,2436,2147483647,US,3D Systems Corp,True,False,False,True,100.0,4.3,4.32,4.69,4.28,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:53:34 CET 2025,False,False
ASSAB.SE_9,SEK,STC,SEK,6,15,104,6,2,1,1,1738946399287,,0,2,2,225,2432,2147483647,Sweden,Assa Abloy AB,True,False,False,True,100.0,325.9,326.2,334.7,324.9,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.3,30.0,,0,0,0,0,Fri Feb 07 17:39:59 CET 2025,False,False
IOGP.UK,USD,ETF,USD,6,15,104,6,4,1,1,1738946645512,,0,4,2,272,3055,2147483647,ETFs,"iShares, UCITS, ACC, USD",True,False,False,True,100.0,25.99,27.49,26.16,25.2,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,1.5,15000.0,,0,0,0,0,Fri Feb 07 17:44:05 CET 2025,False,False
LIVN.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961968318,,0,2,2,12,2436,2147483647,US,LivaNova PLC,True,False,False,True,100.0,47.67,47.76,48.34,47.44,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.09,9.0,,0,0,0,0,Fri Feb 07 21:59:28 CET 2025,False,False
ESGU.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1738961999889,,0,2,2,671,70,2147483647,ETF,"iShares, DIST, USD",False,False,False,True,100.0,131.54,131.95,133.15,131.38,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.41,41.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,True,False
BBIG.US,USD,STC,USD,6,15,104,6,4,1,1,1702483575596,,0,4,2,12,2436,2147483647,US,CLOSE ONLY / Vinco Ventures Inc,True,False,False,True,100.0,0.01,0.01,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0,0.0,,0,0,0,0,Wed Dec 13 17:06:15 CET 2023,False,False
MET.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961991371,,0,2,2,12,2436,2147483647,US,MetLife Inc,True,False,False,True,100.0,84.09,84.12,84.66,82.79,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Fri Feb 07 21:59:51 CET 2025,False,False
WLK.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961970323,,0,2,2,671,13,2147483647,US,Westlake Chemical Corp CFD,False,False,False,True,100.0,110.94,111.73,112.91,110.29,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.79,79.0,,0,0,0,0,Fri Feb 07 21:59:30 CET 2025,True,False
UL.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961976836,,0,2,2,671,13,2147483647,US,Unilever PLC - ADR CFD,False,False,False,True,100.0,58.09,58.28,58.24,57.82,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.19,19.0,,0,0,0,0,Fri Feb 07 21:59:36 CET 2025,True,False
LI.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961941264,,0,2,2,671,13,2147483647,US,Li Auto Inc. - ADR CFD,False,False,False,True,100.0,25.89,25.99,26.6,25.73,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.1,10.0,,0,0,0,0,Fri Feb 07 21:59:01 CET 2025,True,False
CBK.DE_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946698245,,0,3,2,225,2424,2147483647,Germany,Commerzbank AG,True,False,False,True,100.0,18.9,18.905,19.08,18.84,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.005,5.0,,0,0,0,0,Fri Feb 07 17:44:58 CET 2025,False,False
USDTRY,USD,FX,TRY,5,4,101,5,4,100000,1,1739142364385,,0,5,3,5,917,2147483647,Emergings,American Dollar to Turkish Lira currency pair,False,True,False,True,100.0,35.87686,36.08964,35.86986,35.86935,0.01,100.0,0.01,1e-05,1.0,-0.193431,-0.01752,5.0,0.21278,2127.8,,0,0,0,0,Mon Feb 10 00:06:04 CET 2025,True,True
BEEM.US,USD,STC,USD,6,15,104,6,2,1,1,1738961985356,,0,2,2,12,2436,2147483647,US,Beam Global,True,False,False,True,100.0,2.52,2.53,2.62,2.48,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 21:59:45 CET 2025,False,False
X710.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,1738946683684,,0,4,2,276,3052,2147483647,ETFs,"Xtrackers, UCITS, ACC, EUR",True,False,False,True,100.0,250.1,250.44,250.6,246.66,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.34,3400.0,,0,0,0,0,Fri Feb 07 17:44:43 CET 2025,False,False
INSM.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961994378,,0,2,2,12,2436,2147483647,US,Insmed Inc,True,False,False,True,100.0,79.77,79.81,80.95,78.69,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:59:54 CET 2025,False,False
QSR.US,USD,STC,USD,6,15,104,6,2,1,1,1738961998387,,0,2,2,12,2436,2147483647,US,Restaurant Brands International Inc,True,False,False,True,100.0,64.43,64.47,64.8,63.8,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,False,False
RYAAY.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961941263,,0,2,2,221,2436,2147483647,US,Ryanair Holdings PLC,True,False,False,True,100.0,46.17,46.25,47.36,46.08,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.08,8.0,,0,0,0,0,Fri Feb 07 21:59:01 CET 2025,False,False
FRES.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1738946696736,,0,3,2,624,14,2147483647,UK,Fresnillo PLC CFD,False,False,False,True,100.0,7.583,7.622,7.633,7.383,1.0,1000000.0,1.0,0.001,0.001,-0.02556,0.0,20.0,0.039,39.0,,0,0,0,0,Fri Feb 07 17:44:56 CET 2025,True,False
MU.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961999889,,0,2,2,12,2436,2147483647,US,Micron Technology Inc,True,False,False,True,100.0,92.0,92.02,95.88,91.58,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,False,False
KRN.DE_4,EUR,STC,EUR,6,4,103,6,2,1,1,1738946250544,,0,2,2,623,10,2147483647,Germany,Krones AG CFD,False,False,False,True,100.0,127.8,128.6,128.0,126.8,1.0,1000000.0,1.0,0.01,0.01,-0.02062,-0.00438,25.0,0.8,80.0,,0,0,0,0,Fri Feb 07 17:37:30 CET 2025,True,False
SPHR.US,USD,STC,USD,6,15,104,6,2,1,1,1738961990367,,0,2,2,12,2436,2147483647,US,Sphere Entertainment Co - class A,True,False,False,True,100.0,47.65,47.71,47.68,46.58,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.06,6.0,,0,0,0,0,Fri Feb 07 21:59:50 CET 2025,False,False
PHIA.NL_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946612841,,0,3,2,225,2426,2147483647,Netherlands,Koninklijke Philips NV,True,False,False,True,100.0,26.63,26.65,26.75,25.82,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.02,20.0,,0,0,0,0,Fri Feb 07 17:43:32 CET 2025,False,False
ALGT.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961996383,,0,2,2,671,13,2147483647,US,Allegiant Travel Co CFD,False,False,False,True,100.0,90.93,91.53,92.81,89.19,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,30.0,0.6,60.0,,0,0,0,0,Fri Feb 07 21:59:56 CET 2025,True,False
AXP.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961997385,,0,2,2,12,2436,2147483647,US,American Express Co,True,False,False,True,100.0,316.83,316.99,321.21,316.66,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.16,16.0,,0,0,0,0,Fri Feb 07 21:59:57 CET 2025,False,False
IBS.PT_9,EUR,STC,EUR,6,15,104,6,2,1,1,1738945821987,,0,2,2,222,2430,2147483647,Portugal,Ibersol SGPS SA,True,False,False,True,100.0,7.9,8.2,8.1,7.9,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.3,30.0,,0,0,0,0,Fri Feb 07 17:30:21 CET 2025,False,False
EBS.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961956796,,0,2,2,671,13,2147483647,US,Emergent BioSolutions Inc CFD,True,False,False,True,100.0,9.9,9.97,10.47,9.88,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.07,7.0,,0,0,0,0,Fri Feb 07 21:59:16 CET 2025,False,False
FICO.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961977338,,0,2,2,12,2436,2147483647,US,Fair Isaac Corp,True,False,False,True,100.0,1847.29,1857.84,1891.52,1811.38,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,10.55,1055.0,,0,0,0,0,Fri Feb 07 21:59:37 CET 2025,False,False
U8NJ.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,1738946648024,,0,4,2,226,3052,2147483647,ETFs,"Sprott, UCITS, ACC, EUR",True,False,False,True,100.0,6.113,6.17,6.199,6.06,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.057,570.0,,0,0,0,0,Fri Feb 07 17:44:08 CET 2025,False,False
SLB.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961987862,,0,2,2,671,13,2147483647,US,Schlumberger Ltd CFD ,False,False,False,True,100.0,40.15,40.3,40.6,39.92,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,50.0,0.15,15.0,,0,0,0,0,Fri Feb 07 21:59:47 CET 2025,True,False
ABBN.CH_9,CHF,STC,CHF,6,15,104,6,2,1,1,1738946097651,,0,2,2,225,2433,2147483647,Switzerland,ABB Ltd,True,False,False,True,100.0,49.8,49.82,50.24,49.65,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 17:34:57 CET 2025,False,False
MLI.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961996383,,0,2,2,671,13,2147483647,US,Mueller Industries Inc CFD,False,False,False,True,100.0,79.96,80.32,81.22,79.07,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.36,36.0,,0,0,0,0,Fri Feb 07 21:59:56 CET 2025,True,False
TNET.BE_4,EUR,STC,EUR,6,4,103,6,4,1,1,1697211840758,,0,4,2,624,884,2147483647,Belgium,CLOSE only / Telenet Group Holding NV CFD,True,False,False,True,100.0,21.16,22.36,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,-0.02334,-0.00166,30.0,1.2,12000.0,,0,0,0,0,Fri Oct 13 17:44:00 CEST 2023,False,False
TCS.UK,USD,STC,USD,6,15,104,6,4,1,1,1700051064764,,0,4,2,223,2435,2147483647,UK,CLOSE ONLY / TCS Group Holding PLC - GDP,True,False,False,True,100.0,3.19,3.19,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0,0.0,,0,0,0,0,Wed Nov 15 13:24:24 CET 2023,False,False
CUBE.US,USD,STC,USD,6,15,104,6,2,1,1,1738961991873,,0,2,2,12,2436,2147483647,US,CubeSmart,True,False,False,True,100.0,42.32,42.36,42.56,41.78,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:59:51 CET 2025,False,False
MFC.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961976837,,0,2,2,12,2436,2147483647,US,Manulife Financial Corp,True,False,False,True,100.0,30.1,30.11,30.19,29.92,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 21:59:36 CET 2025,False,False
ELIS.FR_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946670123,,0,3,2,224,2423,2147483647,France,Elis SA,True,False,False,True,100.0,19.23,19.25,19.45,19.04,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.02,20.0,,0,0,0,0,Fri Feb 07 17:44:30 CET 2025,False,False
ROST.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961973329,,0,2,2,671,13,2147483647,US,Ross Stores Inc CFD,False,False,False,True,100.0,142.28,142.78,144.0,140.85,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.5,50.0,,0,0,0,0,Fri Feb 07 21:59:33 CET 2025,True,False
TAP.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961993376,,0,2,2,671,13,2147483647,US,Molson Coors Brewing Co CFD - class B ,False,False,False,True,100.0,53.92,54.12,54.51,53.78,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.2,20.0,,0,0,0,0,Fri Feb 07 21:59:53 CET 2025,True,False
KSPI.US,USD,STC,USD,6,15,104,6,2,1,1,1738961975834,,0,2,2,12,2436,2147483647,US,Kaspi.kz AO - ADR,True,False,False,True,100.0,96.71,97.65,98.79,96.38,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.94,94.0,,0,0,0,0,Fri Feb 07 21:59:35 CET 2025,False,False
CRI.FR_4,EUR,STC,EUR,6,4,103,6,2,1,1,1738945613470,,0,2,2,623,15,2147483647,France,Chargeurs SA CFD,True,False,False,True,100.0,10.28,10.42,10.28,9.22,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.14,14.0,,0,0,0,0,Fri Feb 07 17:26:53 CET 2025,False,False
WAL.US,USD,STC,USD,6,15,104,6,2,1,1,1738961999388,,0,2,2,12,2436,2147483647,US,Western Alliance Bancorp,True,False,False,True,100.0,90.2,90.28,90.67,88.35,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.08,8.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,False,False
PETS.UK_9,GBP,STC,GBP,6,15,104,6,3,1,1,1738946364099,,0,3,2,224,2434,2147483647,UK,Pets at Home Group Plc,True,False,False,True,100.0,2.25,2.252,2.28,2.208,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.002,2.0,,0,0,0,0,Fri Feb 07 17:39:24 CET 2025,False,False
